business_acctnum,dba_name,ownership_type,address,city,state,zip,naics,activity_desc,industry_group,definition,full_address,matched_address,geocode_score,longitude,latitude
1986011132,ACCURATE MACHINE SHOP SERVICE,CORP,7356 TRADE ST ,SAN DIEGO,CA,92121-2496,331,PRIMARY METAL MFG,Manufacturing,Core,"7356 TRADE ST , SAN DIEGO, CA 92121-2496","7356 Trade St, San Diego, California, 92121",100.0,-117.162908444723,32.88870397624
2019018687,ACCURATE SURGICAL & SCIENTIFIC INSTRUMENTS CORP,CORP,3180 UNIVERSITY AVE 650 ,SAN DIEGO,CA,92104-2045,42145,MEDICAL/DENTAL/HOSPITAL EQUIP & SUPP WHSLE,Wholesale Trade,Core,"3180 UNIVERSITY AVE 650 , SAN DIEGO, CA 92104-2045","3180 University Ave, Suite 650, San Diego, California, 92104",100.0,-117.125574609789,32.748556753038
2024009585,ACE DENTAL STUDIO INC,CORP,4898 RONSON CT H ,SAN DIEGO,CA,92111-1807,3391,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"4898 RONSON CT H , SAN DIEGO, CA 92111-1807","4898 Ronson Ct, Suite H, San Diego, California, 92111",100.0,-117.146004073856,32.831341835126
2006005786,ACE HAULING SERVICE INC,CORP,505 CALLE RICARDO ,ESCONDIDO,CA,92026-8818,48423,"SPECIALIZED FRGT (EXC USED) TRUCKING, LDIST",Transportation and Warehousing,Core,"505 CALLE RICARDO , ESCONDIDO, CA 92026-8818","505 Calle Ricardo, Escondido, California, 92026",100.0,-117.095184511084,33.181792601562
2024013880,ACE LASER ENGRAVING,SOLE,702 04TH ST K ,IMPERIAL BEACH,CA,91932-1940,3399,OTHER MISCELLANEOUS MFG,Manufacturing,Core,"702 04TH ST K , IMPERIAL BEACH, CA 91932-1940","5608 Eastgate Dr, San Diego, California, 92121",100.0,-117.197039386815,32.882411807255
1992002762,ACE RELOCATION SYSTEMS INC,CORP,5608 EASTGATE DR ,SAN DIEGO,CA,92121-2816,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"5608 EASTGATE DR , SAN DIEGO, CA 92121-2816","7988 Miramar Rd, San Diego, California, 92126",100.0,-117.147948172478,32.886839924793
2020010665,ACE SELF STORAGE,LP,7988 MIRAMAR RD ,SAN DIEGO,CA,92126-4211,4931,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"7988 MIRAMAR RD , SAN DIEGO, CA 92126-4211","2330 Enrico Fermi Dr, San Diego, California, 92154",100.0,-116.927876275465,32.554594777783
1991009779,ACEVES TRUCKING CO INC,CORP,2330 ENRICO FERMI DR ,SAN DIEGO,CA,92154-7204,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2330 ENRICO FERMI DR , SAN DIEGO, CA 92154-7204","13367 Kirkham Way, Suite 100, Poway, California, 92064",100.0,-117.041495319941,32.934836294937
2026004524,ACF TRANSPORT,SOLE,1312 W SAN YSIDRO BLVD C ,SAN YSIDRO,CA,92173-1186,484121,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TL",Transportation and Warehousing,Core,"1312 W SAN YSIDRO BLVD C , SAN YSIDRO, CA 92173-1186","1312 W San Ysidro Blvd, Unit C, San Ysidro, California, 92173",100.0,-117.068884362033,32.564195619227
1997010470,ACKLEY MOVING SERVICES,CORP,13367 KIRKHAM WAY 100 ,POWAY,CA,92064-7118,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"13367 KIRKHAM WAY 100 , POWAY, CA 92064-7118","12636 High Bluff Dr, Suite 400, San Diego, California, 92130",100.0,-117.240737433192,32.947682525473
2004012886,ACOI INC,CORP,12636 HIGH BLUFF DR 400 ,SAN DIEGO,CA,92130-2071,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"12636 HIGH BLUFF DR 400 , SAN DIEGO, CA 92130-2071","11362 Volans St, San Diego, California, 92126",100.0,-117.136468401708,32.93209876536
2005007633,ACS RISING INC,SCORP,11362 VOLANS ST ,SAN DIEGO,CA,92126-1345,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"11362 VOLANS ST , SAN DIEGO, CA 92126-1345","91932-1940, Imperial Beach, California",88.24,-117.125309993106,32.583389004033
1992006971,ACTIVE DUTY,SOLE,2036 CAMINITO CIRCULO SUR ,LA JOLLA,CA,92037-7213,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"2036 CAMINITO CIRCULO SUR , LA JOLLA, CA 92037-7213","3670 Clairemont Dr, Suite 6, San Diego, California, 92117",100.0,-117.201145932638,32.808094836216
2025022203,ACTIVUS TRANSPORT,LLC,3670 CLAIREMONT DR 6 ,SAN DIEGO,CA,92117-5960,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"3670 CLAIREMONT DR 6 , SAN DIEGO, CA 92117-5960","2036 Caminito Circulo Sur, La Jolla, California, 92037",100.0,-117.238319421764,32.821411081972
2005004471,AD TRADING LLC,LLC,7576 TRADE ST C ,SAN DIEGO,CA,92121-2477,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"7576 TRADE ST C , SAN DIEGO, CA 92121-2477","9823 Pacific Heights Blvd, Suite C, San Diego, California, 92121",100.0,-117.188568048733,32.898602417157
2017005145,ADAPTIVE SENSORY TECHNOLOGY INC,CORP,9823 PACIFIC HEIGHTS BLVD C-D ,SAN DIEGO,CA,92121-4704,3391,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"9823 PACIFIC HEIGHTS BLVD C-D , SAN DIEGO, CA 92121-4704","7485 Trade St, San Diego, California, 92121",99.29,-117.160642564837,32.888667305414
1994007033,ADD EXPRESS INC,CORP,9731 SIEMPRE VIVA RD C ,SAN DIEGO,CA,92154-7217,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"9731 SIEMPRE VIVA RD C , SAN DIEGO, CA 92154-7217","7576 Trade St, Suite C, San Diego, California, 92121",100.0,-117.160097741131,32.888819730324
2015039012,ADELSMAN CUSTOM CABINETRY,CORP,7485 TRADE ST AA ,SAN DIEGO,CA,92121,32199,ALL OTHER WOOD PRODUCT MFG,Manufacturing,Core,"7485 TRADE ST AA , SAN DIEGO, CA 92121","2175 Cactus Rd, San Diego, California, 92154",100.0,-116.988415157882,32.558143172673
2004013715,ADESA SAN DIEGO,LLC,2175 CACTUS RD ,SAN DIEGO,CA,92154-8002,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"2175 CACTUS RD , SAN DIEGO, CA 92154-8002","9731 Siempre Viva Rd, Suite C, San Diego, California, 92154",100.0,-116.935426107112,32.556727385408
2018017100,ADI,CORP,9610 RIDGEHAVEN CT B ,SAN DIEGO,CA,92123-5603,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"9610 RIDGEHAVEN CT B , SAN DIEGO, CA 92123-5603","8981 Complex Dr, San Diego, California, 92123",100.0,-117.134677691913,32.830423681452
2016010626,ADLER MICROMED INC.,CORP,6842 ELAINE S WAY ,SAN DIEGO,CA,92120-3933,33911,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"6842 ELAINE S WAY , SAN DIEGO, CA 92120-3933","3735 Clairemont Mesa Blvd, San Diego, California, 92117",100.0,-117.2071327908,32.827618970921
1974000039,ADMIRAL EXCHANGE CO INC,CORP,8981 COMPLEX DR ,SAN DIEGO,CA,92123-1405,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"8981 COMPLEX DR , SAN DIEGO, CA 92123-1405","9610 Ridgehaven Ct, Suite B, San Diego, California, 92123",100.0,-117.122365765796,32.82090833542
2011017267,ADVANCED AUTO DEALERS LLC,LLC,3735 CLAIREMONT MESA BLVD ,SAN DIEGO,CA,92117-2606,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"3735 CLAIREMONT MESA BLVD , SAN DIEGO, CA 92117-2606","1320 Air Wing Rd, Apartment 101, San Diego, California, 92154",100.0,-116.955871999709,32.572252011193
2019011127,ADVANCED DISPENSING SOLUTIONS INC,CORP,1541 SANTIAGO RIDGE WAY ,SAN DIEGO,CA,92154-7704,42183,INDUSTRIAL MACHINERY & EQUIPMENT WHSLE,Wholesale Trade,Core,"1541 SANTIAGO RIDGE WAY , SAN DIEGO, CA 92154-7704","1541 Santiago Ridge Way, San Diego, California, 92154",100.0,-116.954594513846,32.568858094778
2017003097,ADVANCED ELECTROMAGNETICS INC,CORP,1320 AIR WING RD 101 ,SAN DIEGO,CA,92154-7707,31,MANUFACTURING,Manufacturing,Core,"1320 AIR WING RD 101 , SAN DIEGO, CA 92154-7707","3400 El Cajon Blvd, San Diego, California, 92104",100.0,-117.119931912571,32.755346178429
2003012429,ADVANCED INTERNATIONAL TECHNOLOGY LLC,LLC,9909 HIBERT ST A ,SAN DIEGO,CA,92131-1069,339,MISCELLANEOUS MFG,Manufacturing,Core,"9909 HIBERT ST A , SAN DIEGO, CA 92131-1069","9909 Hibert St, Suite A, San Diego, California, 92131",100.0,-117.112325670716,32.913806351327
1998008676,ADVANCED MACHINE,CORP,3400 EL CAJON BLVD ,SAN DIEGO,CA,92104-1511,333999,ALL OTH MISC GENERAL PURPOSE MACHINERY MFG,Manufacturing,Core,"3400 EL CAJON BLVD , SAN DIEGO, CA 92104-1511","9923 Via de la Amistad, Suite 104, San Diego, California, 92154",100.0,-116.930735761733,32.55276752289
2014017480,ADVANCED MRO,SOLE,9923 VIA DE LA AMISTAD 104 ,SAN DIEGO,CA,92154-7215,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"9923 VIA DE LA AMISTAD 104 , SAN DIEGO, CA 92154-7215","6842 Elaine Way, San Diego, California, 92120",95.97,-117.049433485162,32.78407196644
2011021293,ADVANCED NUTRISOLUTIONS,CORP,10366 ROSELLE ST A ,SAN DIEGO,CA,92121-1543,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"10366 ROSELLE ST A , SAN DIEGO, CA 92121-1543","10366 Roselle St, Suite A, San Diego, California, 92121",100.0,-117.217954498352,32.892704490988
2009005106,ADVANCED PROCESS ENGINEERING,SCORP,13230 EVENING CREEK S DR 216 ,SAN DIEGO,CA,92128-4106,33599,ALL OTH ELECTRICAL EQUIPMENT & COMPONENT MFG,Manufacturing,Core,"13230 EVENING CREEK S DR 216 , SAN DIEGO, CA 92128-4106","5555 Santa Fe St, Suite J, San Diego, California, 92109",100.0,-117.231327238135,32.825170239818
2022001104,ADVANTAGE MOULDING INC,SCORP,5555 SANTA FE ST J ,SAN DIEGO,CA,92109-1602,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"5555 SANTA FE ST J , SAN DIEGO, CA 92109-1602","3620 Kurtz St, San Diego, California, 92110",100.0,-117.211606296343,32.757067779432
2009020817,ADVANTAGE TOWING,CORP,3620 KURTZ ST ,SAN DIEGO,CA,92110-4432,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"3620 KURTZ ST , SAN DIEGO, CA 92110-4432","9920 Pacific Heights Blvd, Suite 150, San Diego, California, 92121",100.0,-117.1900979137,32.900428163307
2023008108,AE LOGISTICS MEDICAL COURIER SOLUTIONS,SOLE,9920 PACIFIC HEIGHTS BLVD 150 ,SAN DIEGO,CA,92121-4361,4921,COURIERS,Transportation and Warehousing,Core,"9920 PACIFIC HEIGHTS BLVD 150 , SAN DIEGO, CA 92121-4361","451 N Claremont Ave, Chicago, Illinois, 60612",100.0,-87.685413336235,41.890251707235
2005006223,AERONAUTICAL SYSTEMS INC,CORP,13330 EVENING CREEK N DR A05-A05A ,SAN DIEGO,CA,92128-4110,33641,AEROSPACE PRODUCT & PARTS MFG,Manufacturing,Core,"13330 EVENING CREEK N DR A05-A05A , SAN DIEGO, CA 92128-4110","7955 Silverton Ave, Suite 1203, San Diego, California, 92126",100.0,-117.149482396035,32.89063357417
1980468304,AESTHETICS INC,CORP,2900 04TH AVE 206 ,SAN DIEGO,CA,92103-5918,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"2900 04TH AVE 206 , SAN DIEGO, CA 92103-5918","13230 Evening Creek Dr S, Suite 216, San Diego, California, 92128",97.18,-117.09718284062,32.957220670282
2006005788,AGATI INC,CORP,451 N CLAREMONT AVE ,CHICAGO,IL,60612-1440,3212,"VENEER, PLYWOOD & ENGINEERED WOOD PRODUCT MFG",Manufacturing,Core,"451 N CLAREMONT AVE , CHICAGO, IL 60612-1440","92103-5918, San Diego, California",86.5,-117.161266010795,32.735658009879
2017016752,AGILE MACHINING LLC ,LLC,7955 SILVERTON AVE 1203 ,SAN DIEGO,CA,92126-6357,33399,ALL OTHER GENERAL PURPOSE MACHINERY MFG,Manufacturing,Core,"7955 SILVERTON AVE 1203 , SAN DIEGO, CA 92126-6357","3214 Marlborough Ave, San Diego, California, 92105",100.0,-117.105876802293,32.73975022231
2009021219,AGILENT TECHNOLOGIES INC,CORP,11011 N TORREY PINES RD 150 ,LA JOLLA,CA,92037-1031,3359,OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,Manufacturing,Core,"11011 N TORREY PINES RD 150 , LA JOLLA, CA 92037-1031","2312 Marconi Pl, San Diego, California, 92154",100.0,-116.929997818978,32.55610125724
2014023202,AGR MECHANICAL,SOLE,3214 MARLBOROUGH AVE ,SAN DIEGO,CA,92105-4114,81131,COMMERCIAL EQUIPMENT (EXC AUTO & ELEC) R&M,Industrial Machinery Repair,Core,"3214 MARLBOROUGH AVE , SAN DIEGO, CA 92105-4114","13330 Evening Creek Dr N, San Diego, California, 92128",95.69,-117.095240753654,32.95937548995
2009000758,AGRAMONT TRANSPORT INC,CORP,2312 MARCONI PL ,SAN DIEGO,CA,92154-7259,48412,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE",Transportation and Warehousing,Core,"2312 MARCONI PL , SAN DIEGO, CA 92154-7259","3169 Cowley Way, Apartment 127, San Diego, California, 92117",100.0,-117.193020515699,32.799891509488
2024012592,AGRO BAJA PRODUCE INC,CORP,9929 VIA DE LA AMISTAD ,SAN DIEGO,CA,92154-7208,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"9929 VIA DE LA AMISTAD , SAN DIEGO, CA 92154-7208","9929 Via de la Amistad, San Diego, California, 92154",100.0,-116.930915302099,32.552770582285
2025015669,AH TAR & MA HTOI,H-W,3169 COWLEY WAY 127 ,SAN DIEGO,CA,92117-6558,31171,SEAFOOD PRODUCT PREPARATION & PACKAGING,Manufacturing,Core,"3169 COWLEY WAY 127 , SAN DIEGO, CA 92117-6558","8565 Rumex Ln, San Diego, California, 92129",100.0,-117.140189547623,32.946966752851
2015045424,AHERN AGRIBUSINESS INC,CORP,9465 CUSTOMHOUSE PLZ G ,SAN DIEGO,CA,92154-7632,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"9465 CUSTOMHOUSE PLZ G , SAN DIEGO, CA 92154-7632","11011 N Torrey Pines Rd, La Jolla, California, 92037",99.25,-117.243232139033,32.904823046599
2024011835,AHIMSA KITCHEN,SOLE,8565 RUMEX LN ,SAN DIEGO,CA,92129-4143,311991,PERISHABLE PREPARED FOOD MFG,Manufacturing,Core,"8565 RUMEX LN , SAN DIEGO, CA 92129-4143","4911 Del Mar Ave, San Diego, California, 92107",100.0,-117.254057534623,32.74092381482
2018003073,AHMAD Q LUBIS,H-W,4911 DEL MAR AVE ,SAN DIEGO,CA,92107-3408,339914,COSTUME JEWELRY & NOVELTY MFG,Manufacturing,Core,"4911 DEL MAR AVE , SAN DIEGO, CA 92107-3408","9465 Customhouse Plz, Suite G, San Diego, California, 92154",100.0,-116.941545483163,32.551702182997
2019022596,AHMED TRANSPORT,SOLE,236 TAFT AVE A ,EL CAJON,CA,92020-4669,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"236 TAFT AVE A , EL CAJON, CA 92020-4669","236 Taft Ave, Apartment A, El Cajon, California, 92020",100.0,-116.956462756245,32.793333173168
2025006565,AIDEE'S MOVING,SOLE,780 DENNERY RD 303294 ,SAN DIEGO,CA,92154-8455,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"780 DENNERY RD 303294 , SAN DIEGO, CA 92154-8455","7364 Convoy Ct, San Diego, California, 92111",100.0,-117.16034626456,32.834732314961
2023014667,AIM TOWING AND RECOVERY INC,CORP,9768 MAINE AVE ,LAKESIDE,CA,92040-4217,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"9768 MAINE AVE , LAKESIDE, CA 92040-4217","780 Dennery Rd, Suite 303, San Diego, California, 92154",99.84,-117.035018288081,32.578266739183
2013049942,AIR FILTER SUPPLY INC,SCORP,7364 CONVOY CT ,SAN DIEGO,CA,92111-1110,4217,"HARDWARE, & PLUMB & HEATING EQUIP & SUP WHSLE",Wholesale Trade,Core,"7364 CONVOY CT , SAN DIEGO, CA 92111-1110","7310 Convoy Ct, San Diego, California, 92111",100.0,-117.161262238939,32.834724352153
2014016737,AIR FILTER SUPPLY INC,CORP,7310 CONVOY CT ,SAN DIEGO,CA,92111-1110,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"7310 CONVOY CT , SAN DIEGO, CA 92111-1110","2945 Leilani Way, San Diego, California, 92154",100.0,-117.069824057198,32.584227571536
2025005808,AIRSUPPLY TOOLS LLC,LLC,7544 TRADE ST ,SAN DIEGO,CA,92121-2412,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"7544 TRADE ST , SAN DIEGO, CA 92121-2412","9768 Maine Ave, Lakeside, California, 92040",100.0,-116.921309305784,32.856913722519
2020016915,AIRTRAIN,SOLE,2945 LEILANI WAY ,SAN DIEGO,CA,92154-1551,48899,OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2945 LEILANI WAY , SAN DIEGO, CA 92154-1551","7544 Trade St, San Diego, California, 92121",100.0,-117.161060318891,32.888712106687
2016009893,AISPURO BROTHERS INC,CORP,2365 MARCONI CT G ,SAN DIEGO,CA,92154-7265,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2365 MARCONI CT G , SAN DIEGO, CA 92154-7265","2365 Marconi Ct, Suite G, San Diego, California, 92154",100.0,-116.933997327897,32.555123592054
2015027095,AIT WORLDWIDE LOGISTICS INC,CORP,2851 CAMINO DEL RIO SOUTH 400 ,SAN DIEGO,CA,92108-3843,4885,FREIGHT TRANSPORTATION ARRANGEMENT,Transportation and Warehousing,Core,"2851 CAMINO DEL RIO SOUTH 400 , SAN DIEGO, CA 92108-3843","8638 Keystone Ct, San Diego, California, 92126",100.0,-117.138405208075,32.925963882788
2007009014,AJ WHOLESALE MART,CORP,7520 AIRWAY RD 3 ,SAN DIEGO,CA,92154-8304,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"7520 AIRWAY RD 3 , SAN DIEGO, CA 92154-8304","4200 Concours, Suite 100, Ontario, California, 91764",100.0,-117.566707719847,34.071093627285
2018012159,AJINOMOTO FOODS NORTH AMERICA INC,CORP,4200 CONCOURS 100 ,ONTARIO,CA,91764-4981,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"4200 CONCOURS 100 , ONTARIO, CA 91764-4981","2851 Camino del Rio S, Suite 400, San Diego, California, 92108",100.0,-117.132808611324,32.77034571989
2006015724,AKU ROOTS & AKU ROOTS RECORDS/MUSIC PUBLISHING,SOLE,8638 KEYSTONE CT ,SAN DIEGO,CA,92126-1627,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"8638 KEYSTONE CT , SAN DIEGO, CA 92126-1627","2150 Warwood Ct, El Cajon, California, 92019",100.0,-116.925608803018,32.749549757107
2018016849,AL KARADY ANTIQUE,SOLE,2150 WARWOOD CT ,EL CAJON,CA,92019-4404,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"2150 WARWOOD CT , EL CAJON, CA 92019-4404","8195 Mercury Ct, Suite 100, San Diego, California, 92111",100.0,-117.147572998492,32.834862150641
2008012861,AL LOGISTICS,LLC,2306 AVENIDA COSTA ESTE ,SAN DIEGO,CA,92154-6274,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2306 AVENIDA COSTA ESTE , SAN DIEGO, CA 92154-6274","2306 Avenida Costa Este, San Diego, California, 92154",100.0,-116.955086112467,32.555655046625
2021001704,ALARMAX DISTRIBUTORS INC,CORP,8195 MERCURY CT 100 ,SAN DIEGO,CA,92111-1231,4216,ELECTRICAL GOODS WHSLE,Wholesale Trade,Core,"8195 MERCURY CT 100 , SAN DIEGO, CA 92111-1231","7520 Airway Rd, Suite 3, San Diego, California, 92154",100.0,-116.978226032564,32.56073359985
1986015594,ALASKA AIRLINES INC,CORP,3707 N HARBOR DR ,SAN DIEGO,CA,92101-1096,481,AIR TRANSPORTATION,Transportation and Warehousing,Core,"3707 N HARBOR DR , SAN DIEGO, CA 92101-1096","3707 N Harbor Dr, San Diego, California, 92101",100.0,-117.203351881915,32.729475057093
1997010535,ALBERT ELLIOTT,SOLE,2075 FROUDE ST ,SAN DIEGO,CA,92107-2346,339999,ALL OTHER MISCELLANEOUS MFG,Manufacturing,Core,"2075 FROUDE ST , SAN DIEGO, CA 92107-2346","2075 Froude St, San Diego, California, 92107",100.0,-117.241493648496,32.745607328948
2020006756,ALCLEAR LLC,LLC,3225 N HARBOR DR ,SAN DIEGO,CA,92101-1072,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"3225 N HARBOR DR , SAN DIEGO, CA 92101-1072","2210 Delany Dr, San Ysidro, California, 92173",100.0,-117.038463585562,32.557924740276
2026005018,ALDRETE TRANSPORT LLC,LLC,2210 DELANY DR ,SAN YSIDRO,CA,92173-1624,49311,GENERAL WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2210 DELANY DR , SAN YSIDRO, CA 92173-1624","3225 N Harbor Dr, San Diego, California, 92101",100.0,-117.197556885517,32.732863106175
2025018968,ALEKSANDR ULIANOV & MARINA ULIANOVA,H-W,15688 BERNARDO CENTER DR 2109 ,SAN DIEGO,CA,92127-1823,48412,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE",Transportation and Warehousing,Core,"15688 BERNARDO CENTER DR 2109 , SAN DIEGO, CA 92127-1823","7416 Caminito Carlotta, San Diego, California, 92120",100.0,-117.050474266079,32.804087574037
1994010904,ALEXANDER'S MOVING & STORAGE,CORP,13200 DANIELSON ST B ,POWAY,CA,92064-8823,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"13200 DANIELSON ST B , POWAY, CA 92064-8823","15688 Bernardo Center Dr, Apartment 2109, San Diego, California, 92127",100.0,-117.095766885716,33.00495959027
2004004416,ALEXANDRA FEILES DESIGNS,SOLE,7416 CAMINITO CARLOTTA ,SAN DIEGO,CA,92120-2217,3152,CUT & SEW APPAREL MFG,Manufacturing,Core,"7416 CAMINITO CARLOTTA , SAN DIEGO, CA 92120-2217","13200 Danielson St, Suite B, Poway, California, 92064",100.0,-117.041952217483,32.939950764617
2007000267,ALEXS ALTERATIONS INC,CORP,3702 06TH AVE ,SAN DIEGO,CA,92103-4317,31521,CUT & SEW APPAREL CONTRACTORS,Manufacturing,Core,"3702 06TH AVE , SAN DIEGO, CA 92103-4317","1391 Ava St, San Diego, California, 92114",100.0,-117.069176722816,32.693188624779
2019003188,ALFA & OMEGA,SOLE,1391 AVA ST ,SAN DIEGO,CA,92114-6602,32311,PRINTING,Manufacturing,Core,"1391 AVA ST , SAN DIEGO, CA 92114-6602","13200 Gregg St, Poway, California, 92064",100.0,-117.0435972498,32.937170319696
1998007619,ALFA SCIENTIFIC DESIGNS INC,CORP,13200 GREGG ST ,POWAY,CA,92064-7121,333314,OPTICAL INSTRUMENT & LENS MFG,Manufacturing,Core,"13200 GREGG ST , POWAY, CA 92064-7121","1605 Pacific Rim Ct, Suite F, San Diego, California, 92154",100.0,-116.992545927406,32.567695021894
1994005716,ALFATEK INC,CORP,1605 PACIFIC RIM CT F ,SAN DIEGO,CA,92154-7527,4214,PROFESSIONAL & COMMERCIAL EQUIP & SUPP WHSLE,Wholesale Trade,Core,"1605 PACIFIC RIM CT F , SAN DIEGO, CA 92154-7527","92103-4317, San Diego, California",86.5,-117.15954202095,32.74611099751
2016012519,ALGA TRANSPORTATION LLC,LLC,3525 DEL MAR HEIGHTS RD 141 ,SAN DIEGO,CA,92130-2199,48899,OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"3525 DEL MAR HEIGHTS RD 141 , SAN DIEGO, CA 92130-2199","3525 Del Mar Heights Rd, Suite 141, San Diego, California, 92130",100.0,-117.230949884854,32.954947120954
2006011449,ALIANE WINES,SCORP,5330 METRO ST A ,SAN DIEGO,CA,92110-2608,4228,BEER/WINE/DISTILLED ALCOHOLIC BEVERAGE WHSLE,Wholesale Trade,Core,"5330 METRO ST A , SAN DIEGO, CA 92110-2608","5330 Metro St, San Diego, California, 92110",100.0,-117.196647868118,32.766228906236
2019005553,ALICIA ORDUNO SERVICES,H-W,2728 TERRACE PINE DR D ,SAN YSIDRO,CA,92173-1021,49221,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"2728 TERRACE PINE DR D , SAN YSIDRO, CA 92173-1021","2728 Terrace Pine Dr, Unit D, San Ysidro, California, 92173",100.0,-117.07455396516,32.56826754779
2020001821,ALIVE FERMENTS LLC,LLC,4907 W POINT LOMA BLVD ,SAN DIEGO,CA,92107-1334,339,MISCELLANEOUS MFG,Manufacturing,Core,"4907 W POINT LOMA BLVD , SAN DIEGO, CA 92107-1334","4907 W Point Loma Blvd, San Diego, California, 92107",100.0,-117.244482788215,32.751617464464
2005006192,ALL AMERICAN SELF STORAGE,LLC,6225 EL CAJON BLVD ,SAN DIEGO,CA,92115-3917,49311,GENERAL WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"6225 EL CAJON BLVD , SAN DIEGO, CA 92115-3917","6225 El Cajon Blvd, San Diego, California, 92115",100.0,-117.06437615541,32.762955605408
1974007185,ALL FRESH PRODUCTS INC,CORP,40 20TH ST ,SAN DIEGO,CA,92113,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"40 20TH ST , SAN DIEGO, CA 92113","1845 Morena Blvd, San Diego, California, 92110",100.0,-117.207422888469,32.779833363732
